fw,mver,lts,dst_name,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,step,stored_timestamp
5080,2.6.3,61,193.0.14.129,4,193.0.14.129,91.139.89.3,ICMP,60.0,32,"[{'rtt': 5.566149}, {'rtt': 5.634045}, {'rtt': 5.638978}]",0,3,3,5.566149,5.638978,5.613057333333333,1001,1004345,1789762439,Ping,91.139.89.3,ping,240,1789762517
5080,2.6.2,1,193.0.14.129,4,193.0.14.129,176.96.243.5,ICMP,62.0,32,"[{'rtt': 0.751122}, {'rtt': 0.780797}, {'rtt': 0.748973}]",0,3,3,0.748973,0.780797,0.7602973333333333,1001,1004357,1789762402,Ping,176.96.243.5,ping,240,1789762453
5040,2.4.1,68,193.0.14.129,4,193.0.14.129,10.16.0.4,ICMP,50.0,32,"[{'rtt': 97.397555}, {'rtt': 97.794827}, {'rtt': 97.377928}]",0,3,3,97.377928,97.794827,97.52343666666667,1001,1004377,1789762416,Ping,20.29.192.225,ping,240,1789762473
5040,2.4.1,15,193.0.14.129,4,193.0.14.129,10.4.0.4,ICMP,53.0,32,"[{'rtt': 112.266227}, {'rtt': 115.656993}, {'rtt': 111.945199}]",0,3,3,111.945199,115.656993,113.289473,1001,1004379,1789762384,Ping,40.127.91.194,ping,240,1789762476
5040,2.4.1,14,193.0.14.129,4,193.0.14.129,159.223.236.186,ICMP,57.0,32,"[{'rtt': 2.597039}, {'rtt': 1.248114}, {'rtt': 1.301056}]",0,3,3,1.248114,2.597039,1.715403,1001,1004439,1789762384,Ping,159.223.236.186,ping,240,1789762476
5080,2.6.3,20,193.0.14.129,4,193.0.14.129,192.168.100.24,ICMP,58.0,32,"[{'rtt': 30.769258}, {'rtt': 51.053995}, {'rtt': 31.045285}]",0,3,3,30.769258,51.053995,37.622846,1001,1004463,1789762407,Ping,86.120.154.163,ping,240,1789762505
5130,2.6.4,55,193.0.14.129,4,193.0.14.129,185.45.110.28,ICMP,59.0,32,"[{'rtt': 9.211534}, {'rtt': 9.132732}, {'rtt': 9.215544}]",0,3,3,9.132732,9.215544,9.186603333333332,1001,1004479,1789762395,Ping,185.45.110.28,ping,240,1789762464
5130,2.6.4,60,193.0.14.129,4,193.0.14.129,185.45.110.29,ICMP,59.0,32,"[{'rtt': 9.402005}, {'rtt': 9.444927}, {'rtt': 9.604073}]",0,3,3,9.402005,9.604073,9.483668333333334,1001,1004480,1789762398,Ping,185.45.110.29,ping,240,1789762454
5080,2.6.2,18,193.0.14.129,4,193.0.14.129,172.17.0.4,ICMP,53.0,32,"[{'rtt': 49.276934}, {'rtt': 48.855992}, {'rtt': 48.884474}]",0,3,3,48.855992,49.276934,49.0058,1001,1004492,1789762428,Ping,49.238.55.59,ping,240,1789762475
5080,2.6.3,5,193.0.14.129,4,193.0.14.129,104.54.58.98,ICMP,53.0,32,"[{'rtt': 115.49662}, {'rtt': 115.844623}, {'rtt': 115.298714}]",0,3,3,115.298714,115.844623,115.54665233333333,1001,1004493,1789762416,Ping,104.54.58.98,ping,240,1789762468
5130,2.6.4,47,193.0.14.129,4,193.0.14.129,172.21.0.2,ICMP,56.0,32,"[{'rtt': 34.942639}, {'rtt': 34.810821}, {'rtt': 34.766733}]",0,3,3,34.766733,34.942639,34.84006433333333,1001,1004526,1789762425,Ping,101.58.140.38,ping,240,1789762499
5040,2.4.1,9,193.0.14.129,4,193.0.14.129,10.24.10.23,ICMP,47.0,32,"[{'rtt': 301.327896}, {'rtt': 301.560249}, {'rtt': 301.502272}]",0,3,3,301.327896,301.560249,301.46347233333336,1001,1004579,1789762393,Ping,51.89.3.12,ping,240,1789762499
5020,2.2.1,1220,193.0.14.129,4,193.0.14.129,172.17.0.2,ICMP,52.0,32,"[{'rtt': 237.449998}, {'rtt': 232.23772}, {'rtt': 229.797712}]",0,3,3,229.797712,237.449998,233.16180999999997,1001,1004593,1789762413,Ping,195.19.154.146,ping,240,1789762940
5130,2.6.4,46,193.0.14.129,4,193.0.14.129,10.0.0.254,ICMP,57.0,32,"[{'rtt': 26.425811}, {'rtt': 26.377556}, {'rtt': 26.439566}]",0,3,3,26.377556,26.439566,26.414310999999998,1001,1004598,1789762439,Ping,78.12.190.66,ping,240,1789762468
5130,2.6.4,58,193.0.14.129,4,193.0.14.129,10.0.1.228,ICMP,54.0,32,"[{'rtt': 51.212707}, {'rtt': 51.269181}, {'rtt': 51.038932}]",0,3,3,51.038932,51.269181,51.17360666666667,1001,1004616,1789762424,Ping,43.208.195.136,ping,240,1789762487
5120,2.6.4,60,193.0.14.129,4,193.0.14.129,10.0.1.250,ICMP,54.0,32,"[{'rtt': 10.95149}, {'rtt': 10.893836}, {'rtt': 10.894533}]",0,3,3,10.893836,10.95149,10.913286333333332,1001,1004617,1789762411,Ping,51.224.232.22,ping,240,1789762471
5040,2.4.1,104,193.0.14.129,4,193.0.14.129,209.209.88.61,ICMP,62.0,32,"[{'rtt': 0.586179}, {'rtt': 0.556713}, {'rtt': 0.503705}]",0,3,3,0.503705,0.586179,0.5488656666666666,1001,1004627,1789762406,Ping,209.209.88.61,ping,240,1789762495
5080,2.6.2,23,193.0.14.129,4,193.0.14.129,209.209.4.242,ICMP,57.0,32,"[{'rtt': 21.921876}, {'rtt': 21.873537}, {'rtt': 21.73255}]",0,3,3,21.73255,21.921876,21.842654333333332,1001,1004667,1789762437,Ping,209.209.4.242,ping,240,1789762471
5040,2.4.1,35,193.0.14.129,4,193.0.14.129,185.53.72.16,ICMP,,32,"[{'x': '*'}, {'x': '*'}, {'x': '*'}]",0,0,3,-1.0,-1.0,-1.0,1001,1004679,1789762402,Ping,185.53.72.16,ping,240,1789762474
5130,2.6.4,52,193.0.14.129,4,193.0.14.129,192.168.2.18,ICMP,54.0,32,"[{'rtt': 34.533688}, {'rtt': 32.449663}, {'rtt': 32.555625}]",0,3,3,32.449663,34.533688,33.17965866666666,1001,1004689,1789762429,Ping,104.28.194.243,ping,240,1789762500
5060,2.5.1,83,193.0.14.129,4,193.0.14.129,192.168.100.112,ICMP,58.0,32,"[{'rtt': 5.893661}, {'rtt': 5.59231}, {'rtt': 6.29629}]",0,3,3,5.59231,6.29629,5.927420333333333,1001,1004702,1789762408,Ping,181.43.120.142,ping,240,1789762497
5080,2.6.2,37,193.0.14.129,4,193.0.14.129,192.168.0.236,ICMP,252.0,32,"[{'rtt': 54.181038}, {'rtt': 47.694645}, {'rtt': 39.752628}]",0,3,3,39.752628,54.181038,47.209437,1001,1004737,1789762394,Ping,72.216.132.172,ping,240,1789762484
5110,2.6.4,62,193.0.14.129,4,193.0.14.129,172.25.52.10,ICMP,56.0,32,"[{'rtt': 10.689677}, {'rtt': 10.346092}, {'rtt': 10.225094}]",0,3,3,10.225094,10.689677,10.420287666666667,1001,1004763,1789762381,Ping,31.211.228.168,ping,240,1789762454
5080,2.6.3,11,193.0.14.129,4,193.0.14.129,10.29.193.46,ICMP,56.0,32,"[{'rtt': 9.121726}, {'rtt': 9.052484}, {'rtt': 8.985495}]",0,3,3,8.985495,9.121726,9.053235,1001,1004776,1789762413,Ping,109.164.36.232,ping,240,1789762457
5110,2.6.4,18,193.0.14.129,4,193.0.14.129,217.28.97.26,ICMP,59.0,32,"[{'rtt': 4.787003}, {'rtt': 5.937255}, {'rtt': 4.906741}]",0,3,3,4.787003,5.937255,5.210333,1001,1004782,1789762420,Ping,217.28.97.26,ping,240,1789762468
5040,2.4.1,22,193.0.14.129,4,193.0.14.129,199.80.10.137,ICMP,55.0,32,"[{'rtt': 19.43965}, {'rtt': 19.491617}, {'rtt': 19.81866}]",0,3,3,19.43965,19.81866,19.583309000000003,1001,1004785,1789762426,Ping,199.80.10.137,ping,240,1789762475
5060,2.5.1,16,193.0.14.129,4,193.0.14.129,192.168.40.11,ICMP,59.0,32,"[{'rtt': 11.50758}, {'rtt': 11.198585}, {'rtt': 10.604258}]",0,3,3,10.604258,11.50758,11.103474333333333,1001,1004796,1789762382,Ping,201.227.98.60,ping,240,1789762418
5040,2.4.1,53,193.0.14.129,4,193.0.14.129,172.18.0.2,ICMP,,32,"[{'x': '*'}, {'x': '*'}, {'x': '*'}]",0,0,3,-1.0,-1.0,-1.0,1001,1004819,1789762439,Ping,103.191.77.250,ping,240,1789762445
5040,2.4.1,59,193.0.14.129,4,193.0.14.129,172.18.0.2,ICMP,51.0,32,"[{'rtt': 33.979391}, {'rtt': 34.066534}, {'rtt': 33.994503}]",0,3,3,33.979391,34.066534,34.013476,1001,1004824,1789762390,Ping,185.40.84.45,ping,240,1789762505
5040,2.4.1,20,193.0.14.129,4,193.0.14.129,10.28.20.11,ICMP,61.0,20,"[{'rtt': 2.119325}, {'rtt': 2.399481}, {'rtt': 2.20021}]",0,3,3,2.119325,2.399481,2.239672,1001,1004841,1789762430,Ping,109.206.206.190,ping,240,1789762464
5080,2.6.3,40,193.0.14.129,4,193.0.14.129,5.152.128.169,ICMP,57.0,32,"[{'rtt': 122.885871}, {'rtt': 122.81587}, {'rtt': 123.058753}]",0,3,3,122.81587,123.058753,122.92016466666666,1001,1004852,1789762402,Ping,5.152.128.169,ping,240,1789762477
5080,2.6.2,39,193.0.14.129,4,193.0.14.129,10.0.0.2,ICMP,61.0,32,"[{'rtt': 94.450065}, {'rtt': 94.290203}, {'rtt': 94.187183}]",0,3,3,94.187183,94.450065,94.30915033333333,1001,1004865,1789762410,Ping,35.190.132.254,ping,240,1789762497
5100,2.6.4,12,193.0.14.129,4,193.0.14.129,152.53.251.244,ICMP,58.0,32,"[{'rtt': 11.463875}, {'rtt': 9.304316}, {'rtt': 9.305577}]",0,3,3,9.304316,11.463875,10.024589333333333,1001,1004880,1789762403,Ping,152.53.251.244,ping,240,1789762450
5120,2.6.4,17,193.0.14.129,4,193.0.14.129,10.27.0.110,ICMP,56.0,32,"[{'rtt': 14.234442}, {'rtt': 14.188569}, {'rtt': 13.641003}]",0,3,3,13.641003,14.234442,14.021338,1001,1004906,1789762433,Ping,167.179.144.52,ping,240,1789762463
5100,2.6.4,40,193.0.14.129,4,193.0.14.129,192.168.7.6,ICMP,58.0,32,"[{'rtt': 16.652126}, {'rtt': 17.170737}, {'rtt': 16.897585}]",0,3,3,16.652126,17.170737,16.906816,1001,1004912,1789762389,Ping,194.112.25.9,ping,240,1789762471
5080,2.6.3,7,193.0.14.129,4,193.0.14.129,185.233.101.126,ICMP,53.0,32,"[{'rtt': 47.238278}, {'rtt': 48.443488}, {'rtt': 48.158025}]",0,3,3,47.238278,48.443488,47.946597000000004,1001,1004918,1789762425,Ping,185.233.101.126,ping,240,1789762479
5120,2.6.4,11,193.0.14.129,4,193.0.14.129,10.0.0.238,ICMP,58.0,32,"[{'rtt': 5.696752}, {'rtt': 5.870925}, {'rtt': 6.176699}]",0,3,3,5.696752,6.176699,5.914791999999999,1001,1004946,1789762397,Ping,93.82.61.137,ping,240,1789762513
5080,2.6.2,14,193.0.14.129,4,193.0.14.129,192.168.80.6,ICMP,58.0,20,"[{'rtt': 17.727416}, {'rtt': 17.615323}, {'rtt': 17.769231}]",0,3,3,17.615323,17.769231,17.70399,1001,1004961,1789762409,Ping,188.64.39.242,ping,240,1789762452
5080,2.6.2,41,193.0.14.129,4,193.0.14.129,192.168.51.100,ICMP,55.0,32,"[{'rtt': 39.932899}, {'rtt': 39.920777}, {'rtt': 39.871681}]",0,3,3,39.871681,39.932899,39.90845233333334,1001,1004969,1789762386,Ping,190.64.134.51,ping,240,1789762466
5080,2.6.2,42,193.0.14.129,4,193.0.14.129,172.30.1.219,ICMP,53.0,32,"[{'rtt': 68.322755}, {'rtt': 71.430194}, {'rtt': 75.11008}]",0,3,3,68.322755,75.11008,71.62100966666667,1001,1005021,1789762436,Ping,187.130.210.244,ping,240,1789762467
5080,2.6.3,17,193.0.14.129,4,193.0.14.129,10.80.64.92,ICMP,51.0,32,"[{'rtt': 16.81121}, {'rtt': 16.39517}, {'rtt': 16.510301}]",0,3,3,16.39517,16.81121,16.572226999999998,1001,1005038,1789762384,Ping,94.142.237.218,ping,240,1789762483
5130,2.6.4,124,193.0.14.129,4,193.0.14.129,10.10.15.11,ICMP,55.0,32,"[{'rtt': 5.503426}, {'rtt': 5.471925}, {'rtt': 5.416105}]",0,3,3,5.416105,5.503426,5.463818666666666,1001,1005060,1789762439,Ping,212.51.150.115,ping,240,1789762571
5080,2.6.2,7012964,193.0.14.129,4,193.0.14.129,192.168.178.238,ICMP,60.0,32,"[{'rtt': 23.598446}, {'rtt': 22.558691}, {'rtt': 22.618971}]",0,3,3,22.558691,23.598446,22.925369333333332,1001,1005061,1789762428,Ping,93.238.51.138,ping,240,1789762318
5080,2.6.2,7,193.0.14.129,4,193.0.14.129,192.168.8.140,ICMP,246.0,32,"[{'rtt': 59.032505}, {'rtt': 56.722791}, {'rtt': 55.847117}]",0,3,3,55.847117,59.032505,57.20080433333334,1001,1005072,1789762409,Ping,178.225.187.60,ping,240,1789762455
5080,2.6.2,33,193.0.14.129,4,193.0.14.129,179.0.200.201,ICMP,59.0,32,"[{'rtt': 141.968098}, {'rtt': 142.705612}, {'rtt': 141.923023}]",0,3,3,141.923023,142.705612,142.198911,1001,1005086,1789762388,Ping,179.0.200.201,ping,240,1789762462
5130,2.6.4,22,193.0.14.129,4,193.0.14.129,198.128.192.9,ICMP,49.0,32,"[{'rtt': 139.799945}, {'rtt': 139.857162}, {'rtt': 139.826048}]",0,3,3,139.799945,139.857162,139.82771833333334,1001,1005140,1789762414,Ping,198.128.192.9,ping,240,1789762460
5080,2.6.2,542047,193.0.14.129,4,193.0.14.129,79.142.158.46,ICMP,56.0,32,"[{'rtt': 5.920863}, {'rtt': 5.996057}, {'rtt': 5.506297}]",0,3,3,5.506297,5.996057,5.807739000000001,1001,1005171,1789762390,Ping,79.142.158.46,ping,240,1789762538
5080,2.6.3,39,193.0.14.129,4,193.0.14.129,100.64.57.10,ICMP,60.0,32,"[{'rtt': 0.942182}, {'rtt': 1.038173}, {'rtt': 1.324396}]",0,3,3,0.942182,1.324396,1.1015836666666665,1001,1005244,1789762433,Ping,145.40.200.186,ping,240,1789762456
5100,2.6.4,12,193.0.14.129,4,193.0.14.129,192.168.57.254,ICMP,57.0,32,"[{'rtt': 40.354502}, {'rtt': 40.288653}, {'rtt': 40.173427}]",0,3,3,40.173427,40.354502,40.27219399999999,1001,1005255,1789762398,Ping,81.56.71.129,ping,240,1789762449
5120,2.6.4,1004407,193.0.14.129,4,193.0.14.129,172.17.0.3,ICMP,51.0,32,"[{'rtt': 37.894877}, {'rtt': 42.155574}, {'rtt': 34.025983}]",0,3,3,34.025983,42.155574,38.025478,1001,1005279,1789762437,Ping,94.227.5.166,ping,240,1789762484
5080,2.6.2,76,193.0.14.129,4,193.0.14.129,192.168.178.7,ICMP,55.0,20,"[{'rtt': 5.564155}, {'rtt': 5.690717}, {'rtt': 36.393516}]",0,3,3,5.564155,36.393516,15.882795999999999,1001,1005285,1789762432,Ping,45.83.6.130,ping,240,1789762478
5080,2.6.2,31,193.0.14.129,4,193.0.14.129,152.89.254.106,ICMP,54.0,32,"[{'rtt': 17.85181}, {'rtt': 17.892025}, {'rtt': 17.821795}]",0,3,3,17.821795,17.892025,17.855210000000003,1001,1005324,1789762439,Ping,152.89.254.106,ping,240,1789762458
5080,2.6.2,57,193.0.14.129,4,193.0.14.129,172.31.56.246,ICMP,57.0,32,"[{'rtt': 10.468196}, {'rtt': 10.460094}, {'rtt': 10.538737}]",0,3,3,10.460094,10.538737,10.489009000000001,1001,1005331,1789762407,Ping,44.234.40.34,ping,240,1789762479
5080,2.6.2,47,193.0.14.129,4,193.0.14.129,172.31.27.242,ICMP,50.0,32,"[{'rtt': 35.718371}, {'rtt': 35.630595}, {'rtt': 35.581144}]",0,3,3,35.581144,35.718371,35.64337,1001,1005332,1789762400,Ping,3.99.186.207,ping,240,1789762480
5130,2.6.4,4,193.0.14.129,4,193.0.14.129,172.22.0.2,ICMP,61.0,32,"[{'rtt': 0.956466}, {'rtt': 0.679006}, {'rtt': 0.621926}]",0,3,3,0.621926,0.956466,0.7524660000000001,1001,1005357,1789762438,Ping,185.49.184.104,ping,240,1789762496
5130,2.6.4,15,193.0.14.129,4,193.0.14.129,192.168.1.112,ICMP,61.0,32,"[{'rtt': 33.589763}, {'rtt': 33.384083}, {'rtt': 33.302621}]",0,3,3,33.302621,33.589763,33.425489,1001,1005364,1789762408,Ping,45.13.104.253,ping,240,1789762450
5120,2.6.4,5,193.0.14.129,4,193.0.14.129,172.19.0.2,ICMP,59.0,32,"[{'rtt': 0.701735}, {'rtt': 0.657705}, {'rtt': 0.653859}]",0,3,3,0.653859,0.701735,0.6710996666666666,1001,1005371,1789762398,Ping,207.90.193.216,ping,240,1789762453
5080,2.6.3,266150,193.0.14.129,4,193.0.14.129,192.168.1.105,ICMP,56.0,32,"[{'rtt': 48.62544}, {'rtt': 53.397997}, {'rtt': 51.474581}]",0,3,3,48.62544,53.397997,51.166006,1001,1005455,1789762407,Ping,80.9.131.161,ping,240,1789762482
5080,2.6.2,24,193.0.14.129,4,193.0.14.129,172.19.0.2,ICMP,50.0,32,"[{'rtt': 30.340357}, {'rtt': 30.250135}, {'rtt': 30.233962}]",0,3,3,30.233962,30.340357,30.274818,1001,1005471,1789762392,Ping,172.104.100.84,ping,240,1789762487
5080,2.6.2,8,193.0.14.129,4,193.0.14.129,189.126.8.46,ICMP,62.0,32,"[{'rtt': 0.7094}, {'rtt': 0.553664}, {'rtt': 0.431619}]",0,3,3,0.431619,0.7094,0.5648943333333333,1001,1005501,1789762405,Ping,189.126.8.46,ping,240,1789762453
5100,2.6.4,13,193.0.14.129,4,193.0.14.129,192.168.1.179,ICMP,59.0,32,"[{'rtt': 12.944114}, {'rtt': 13.058199}, {'rtt': 12.074643}]",0,3,3,12.074643,13.058199,12.692318666666667,1001,1005509,1789762429,Ping,109.51.35.223,ping,240,1789762462
5120,2.6.4,27,193.0.14.129,4,193.0.14.129,172.18.0.2,ICMP,61.0,32,"[{'rtt': 0.495355}, {'rtt': 0.541807}, {'rtt': 0.524531}]",0,3,3,0.495355,0.541807,0.5205643333333333,1001,1005513,1789762438,Ping,82.98.129.44,ping,240,1789762472
5110,2.6.4,58,193.0.14.129,4,193.0.14.129,172.17.0.4,ICMP,53.0,32,"[{'rtt': 36.413354}, {'rtt': 35.941302}, {'rtt': 35.737563}]",0,3,3,35.737563,36.413354,36.03073966666667,1001,1005514,1789762411,Ping,93.44.129.103,ping,240,1789762480
5080,2.6.2,16,193.0.14.129,4,193.0.14.129,10.54.54.137,ICMP,58.0,32,"[{'rtt': 16.572144}, {'rtt': 16.328578}, {'rtt': 16.592952}]",0,3,3,16.328578,16.592952,16.49789133333333,1001,1005565,1789762419,Ping,83.97.19.213,ping,240,1789762473
5100,2.6.4,31,193.0.14.129,4,193.0.14.129,192.168.50.5,ICMP,51.0,32,"[{'rtt': 120.561656}, {'rtt': 120.504264}, {'rtt': 120.709915}]",0,3,3,120.504264,120.709915,120.59194500000001,1001,1005579,1789762396,Ping,162.232.166.161,ping,240,1789762491
5080,2.6.2,17,193.0.14.129,4,193.0.14.129,173.255.218.85,ICMP,56.0,32,"[{'rtt': 77.982549}, {'rtt': 77.957339}, {'rtt': 78.00401}]",0,3,3,77.957339,78.00401,77.98129933333333,1001,1005588,1789762384,Ping,173.255.218.85,ping,240,1789762436
5080,2.6.2,16,193.0.14.129,4,193.0.14.129,139.162.201.99,ICMP,59.0,32,"[{'rtt': 1.387055}, {'rtt': 1.250753}, {'rtt': 1.324384}]",0,3,3,1.250753,1.387055,1.3207306666666667,1001,1005589,1789762393,Ping,139.162.201.99,ping,240,1789762485
5080,2.6.2,19,193.0.14.129,4,193.0.14.129,195.182.34.113,ICMP,60.0,32,"[{'rtt': 0.755734}, {'rtt': 0.731394}, {'rtt': 0.759134}]",0,3,3,0.731394,0.759134,0.7487539999999999,1001,1005620,1789762426,Ping,195.182.34.113,ping,240,1789762468
5110,2.6.4,394664,193.0.14.129,4,193.0.14.129,192.168.45.34,ICMP,58.0,32,"[{'rtt': 28.12417}, {'rtt': 27.86406}, {'rtt': 28.00639}]",0,3,3,27.86406,28.12417,27.998206666666665,1001,1005636,1789762395,Ping,212.12.128.162,ping,240,1789762542
5080,2.6.2,8,193.0.14.129,4,193.0.14.129,172.17.0.2,ICMP,55.0,32,"[{'rtt': 26.577731}, {'rtt': 26.582619}, {'rtt': 26.252527}]",0,3,3,26.252527,26.582619,26.470959000000004,1001,1005645,1789762428,Ping,93.174.27.34,ping,240,1789762481
5080,2.6.2,43,193.0.14.129,4,193.0.14.129,172.17.0.2,ICMP,51.0,32,"[{'rtt': 59.659201}, {'rtt': 59.746343}, {'rtt': 59.52481}]",0,3,3,59.52481,59.746343,59.64345133333334,1001,1005661,1789762425,Ping,216.238.103.171,ping,240,1789762505
5130,2.6.4,37,193.0.14.129,4,193.0.14.129,23.88.105.194,ICMP,55.0,32,"[{'rtt': 36.19883}, {'rtt': 36.415501}, {'rtt': 36.357626}]",0,3,3,36.19883,36.415501,36.323985666666665,1001,1005684,1789762389,Ping,23.88.105.194,ping,240,1789762473
5080,2.6.2,33,193.0.14.129,4,193.0.14.129,172.31.18.18,ICMP,48.0,32,"[{'rtt': 24.488498}, {'rtt': 24.45775}, {'rtt': 24.423762}]",0,3,3,24.423762,24.488498,24.45667,1001,1005717,1789762412,Ping,13.229.207.116,ping,240,1789762503
5080,2.6.2,2,193.0.14.129,4,193.0.14.129,172.31.25.42,ICMP,58.0,32,"[{'rtt': 10.029797}, {'rtt': 10.100913}, {'rtt': 9.931361}]",0,3,3,9.931361,10.100913,10.020690333333334,1001,1005724,1789762385,Ping,54.73.47.37,ping,240,1789762456
5080,2.6.2,7,193.0.14.129,4,193.0.14.129,172.31.37.170,ICMP,58.0,32,"[{'rtt': 8.104172}, {'rtt': 8.072176}, {'rtt': 8.122282}]",0,3,3,8.072176,8.122282,8.099543333333335,1001,1005725,1789762399,Ping,35.180.43.89,ping,240,1789762448
5080,2.6.2,38,193.0.14.129,4,193.0.14.129,172.18.0.2,ICMP,53.0,32,"[{'rtt': 32.692686}, {'rtt': 32.279694}, {'rtt': 31.717978}]",0,3,3,31.717978,32.692686,32.230119333333334,1001,1005730,1789762426,Ping,180.45.173.108,ping,240,1789762450
5080,2.6.2,34,193.0.14.129,4,193.0.14.129,172.23.94.33,ICMP,53.0,32,"[{'rtt': 112.041909}, {'rtt': 112.019992}, {'rtt': 111.97983}]",0,3,3,111.97983,112.041909,112.01391033333334,1001,1005737,1789762433,Ping,47.91.125.252,ping,240,1789762462
5080,2.6.2,0,193.0.14.129,4,193.0.14.129,192.168.1.168,ICMP,52.0,32,"[{'rtt': 28.8795}, {'rtt': 28.856291}, {'rtt': 28.848574}]",0,3,3,28.848574,28.8795,28.861454999999996,1001,1005739,1789762396,Ping,112.74.38.239,ping,240,1789762470
5080,2.6.2,10,193.0.14.129,4,193.0.14.129,192.168.1.133,ICMP,61.0,32,"[{'rtt': 0.843434}, {'rtt': 0.829919}, {'rtt': 0.807924}]",0,3,3,0.807924,0.843434,0.8270923333333333,1001,1005740,1789762402,Ping,8.210.123.17,ping,240,1789762453
5080,2.6.2,6,193.0.14.129,4,193.0.14.129,172.17.0.2,ICMP,54.0,32,"[{'rtt': 44.928865}, {'rtt': 45.017393}, {'rtt': 44.885518}]",0,3,3,44.885518,45.017393,44.94392533333333,1001,1005741,1789762413,Ping,8.219.129.95,ping,240,1789762459
5130,2.6.4,15,193.0.14.129,4,193.0.14.129,192.168.1.13,ICMP,48.0,32,"[{'rtt': 305.249254}, {'rtt': 305.179367}, {'rtt': 305.080973}]",0,3,3,305.080973,305.249254,305.1698646666667,1001,1005748,1789762424,Ping,109.190.141.147,ping,240,1789762476
5120,2.6.4,44,193.0.14.129,4,193.0.14.129,100.77.136.130,ICMP,53.0,32,"[{'rtt': 5.274216}, {'rtt': 5.22305}, {'rtt': 5.105738}]",0,3,3,5.105738,5.274216,5.201001333333333,1001,1005764,1789762414,Ping,141.72.236.243,ping,240,1789762492
5080,2.6.3,113689,193.0.14.129,4,193.0.14.129,45.83.7.123,ICMP,56.0,32,"[{'rtt': 3.634616}, {'rtt': 3.465846}, {'rtt': 3.261077}]",0,3,3,3.261077,3.634616,3.4538463333333334,1001,1005794,1789762391,Ping,45.83.7.123,ping,240,1789762573
5120,2.6.4,28,193.0.14.129,4,193.0.14.129,192.168.21.10,ICMP,60.0,32,"[{'rtt': 16.237837}, {'rtt': 14.266075}, {'rtt': 19.748598}]",0,3,3,14.266075,19.748598,16.750836666666668,1001,1005804,1789762429,Ping,109.239.255.238,ping,240,1789762457
5080,2.6.2,46,193.0.14.129,4,193.0.14.129,206.189.170.151,ICMP,55.0,32,"[{'rtt': 8.289198}, {'rtt': 7.762783}, {'rtt': 7.800583}]",0,3,3,7.762783,8.289198,7.950854666666667,1001,1005815,1789762394,Ping,206.189.170.151,ping,240,1789762479
5100,2.6.4,29,193.0.14.129,4,193.0.14.129,88.99.174.42,ICMP,55.0,32,"[{'rtt': 37.193362}, {'rtt': 36.302565}, {'rtt': 36.277802}]",0,3,3,36.277802,37.193362,36.591243,1001,1005828,1789762392,Ping,88.99.174.42,ping,240,1789762547
5100,2.6.4,21,193.0.14.129,4,193.0.14.129,5.78.104.226,ICMP,53.0,32,"[{'rtt': 26.050404}, {'rtt': 23.69938}, {'rtt': 23.726011}]",0,3,3,23.69938,26.050404,24.49193166666667,1001,1005829,1789762382,Ping,5.78.104.226,ping,240,1789762500
5080,2.6.3,6,193.0.14.129,4,193.0.14.129,64.98.72.96,ICMP,55.0,32,"[{'rtt': 20.796424}, {'rtt': 20.569192}, {'rtt': 21.610872}]",0,3,3,20.569192,21.610872,20.99216266666667,1001,1005833,1789762439,Ping,64.98.72.96,ping,240,1789762618
5130,2.6.4,7,193.0.14.129,4,193.0.14.129,194.55.6.103,ICMP,61.0,32,"[{'rtt': 12.829326}, {'rtt': 12.914907}, {'rtt': 12.689742}]",0,3,3,12.689742,12.914907,12.811325000000002,1001,1005852,1789762391,Ping,194.55.6.103,ping,240,1789762506
5080,2.6.2,23,193.0.14.129,4,193.0.14.129,172.23.3.8,ICMP,56.0,32,"[{'rtt': 58.321762}, {'rtt': 59.513547}, {'rtt': 58.446145}]",0,3,3,58.321762,59.513547,58.76048466666666,1001,1005858,1789762428,Ping,201.221.113.40,ping,240,1789762453
5080,2.6.2,27,193.0.14.129,4,193.0.14.129,201.221.115.38,ICMP,54.0,32,"[{'rtt': 41.858909}, {'rtt': 41.852722}, {'rtt': 41.809732}]",0,3,3,41.809732,41.858909,41.840454333333334,1001,1005868,1789762382,Ping,201.221.115.38,ping,240,1789762420
5080,2.6.2,42,193.0.14.129,4,193.0.14.129,172.17.0.2,ICMP,51.0,20,"[{'rtt': 44.225259}, {'rtt': 44.333957}, {'rtt': 43.558592}]",0,3,3,43.558592,44.333957,44.03926933333333,1001,1005913,1789762438,Ping,176.139.107.76,ping,240,1789762464
5080,2.6.3,47,193.0.14.129,4,193.0.14.129,88.103.89.150,ICMP,58.0,32,"[{'rtt': 13.699297}, {'rtt': 13.639908}, {'rtt': 13.65435}]",0,3,3,13.639908,13.699297,13.664518333333334,1001,1005915,1789762381,Ping,88.103.89.150,ping,240,1789762406
5020,2.2.1,70867205,193.0.14.129,4,193.0.14.129,196.192.114.93,ICMP,63.0,32,"[{'rtt': 1.805391}, {'rtt': 1.622459}, {'rtt': 1.634284}]",0,3,3,1.622459,1.805391,1.687378,1001,1005930,1789762416,Ping,196.192.114.93,ping,240,1789763795
